average-price,timestamp
45684.5827485801,2022-04-01T14:31:00Z
45700.1224850763,2022-04-01T14:31:00Z
45667.8522098303,2022-04-01T14:32:00Z
45649.8310630923,2022-04-01T14:33:00Z
45668,2022-04-01T14:33:00Z
45625.9202411795,2022-04-01T14:34:00Z
45611.0875,2022-04-01T14:34:00Z
45673.9162147214,2022-04-01T14:35:00Z
45662.2424242424,2022-04-01T14:35:00Z
45735.5116923816,2022-04-01T14:36:00Z
45732,2022-04-01T14:36:00Z
45743.7619913836,2022-04-01T14:37:00Z
45753.5443786982,2022-04-01T14:37:00Z
45739.3808571574,2022-04-01T14:38:00Z
45748.0483375618,2022-04-01T14:38:00Z
45714.7706379433,2022-04-01T14:39:00Z
45720,2022-04-01T14:39:00Z
45706.3076769756,2022-04-01T14:40:00Z
45710,2022-04-01T14:40:00Z
45673.1986896576,2022-04-01T14:41:00Z
45693.7453183521,2022-04-01T14:41:00Z
45730.0781089888,2022-04-01T14:42:00Z
45701.0680292143,2022-04-01T14:42:00Z
45759.9862499303,2022-04-01T14:43:00Z
45755,2022-04-01T14:43:00Z
45742.8186346784,2022-04-01T14:44:00Z
45746,2022-04-01T14:44:00Z
45753.2623440875,2022-04-01T14:45:00Z
45745.625,2022-04-01T14:45:00Z
45788.9285501379,2022-04-01T14:46:00Z
45779.0410958904,2022-04-01T14:46:00Z
45771.9571090848,2022-04-01T14:46:00Z
45837.0122517819,2022-04-01T14:47:00Z
45778.7,2022-04-01T14:47:00Z
45818.8766551199,2022-04-01T14:47:00Z
45938.1334663418,2022-04-01T14:48:00Z
45883,2022-04-01T14:48:00Z
46014.105369314,2022-04-01T14:48:00Z
45933.9545294124,2022-04-01T14:49:00Z
45946.1084884249,2022-04-01T14:49:00Z
45952.7303947601,2022-04-01T14:49:00Z
45938.3964739085,2022-04-01T14:50:00Z
45990.816814542,2022-04-01T14:51:00Z
45980,2022-04-01T14:51:00Z
46006.8406292121,2022-04-01T14:52:00Z
46009.5158627995,2022-04-01T14:52:00Z
46021.8160421053,2022-04-01T14:52:00Z
