average-price,timestamp
172.436867,2022-04-01T16:34:00Z
172.442744,2022-04-01T16:35:00Z
172.366987,2022-04-01T16:36:00Z
172.379828,2022-04-01T16:37:00Z
172.448868,2022-04-01T16:38:00Z
172.505373,2022-04-01T16:39:00Z
172.475005,2022-04-01T16:40:00Z
172.46502,2022-04-01T16:41:00Z
172.532191,2022-04-01T16:42:00Z
172.555102,2022-04-01T16:43:00Z
172.566162,2022-04-01T16:44:00Z
172.482158,2022-04-01T16:45:00Z
172.420294,2022-04-01T16:46:00Z
172.488677,2022-04-01T16:47:00Z
172.553569,2022-04-01T16:48:00Z
172.582708,2022-04-01T16:49:00Z
172.559072,2022-04-01T16:50:00Z
172.514041,2022-04-01T16:51:00Z
172.465913,2022-04-01T16:52:00Z
172.446807,2022-04-01T16:53:00Z
172.475483,2022-04-01T16:54:00Z
172.57156,2022-04-01T16:55:00Z
172.572654,2022-04-01T16:56:00Z
172.454261,2022-04-01T16:57:00Z
172.389869,2022-04-01T16:58:00Z
172.302022,2022-04-01T16:59:00Z
172.253637,2022-04-01T17:00:00Z
172.245179,2022-04-01T17:01:00Z
172.37891,2022-04-01T17:02:00Z
172.325302,2022-04-01T17:03:00Z
172.264778,2022-04-01T17:04:00Z
172.380477,2022-04-01T17:05:00Z
172.430525,2022-04-01T17:06:00Z
172.403409,2022-04-01T17:07:00Z
172.458877,2022-04-01T17:08:00Z
172.402083,2022-04-01T17:09:00Z
172.238609,2022-04-01T17:10:00Z
172.167653,2022-04-01T17:11:00Z
172.157623,2022-04-01T17:12:00Z
172.170138,2022-04-01T17:13:00Z
172.165773,2022-04-01T17:14:00Z
172.204426,2022-04-01T17:15:00Z
172.178248,2022-04-01T17:16:00Z
172.263025,2022-04-01T17:17:00Z
172.297961,2022-04-01T17:18:00Z
172.286433,2022-04-01T17:19:00Z
172.263106,2022-04-01T17:20:00Z
172.159443,2022-04-01T17:21:00Z
172.212152,2022-04-01T17:22:00Z
172.392699,2022-04-01T17:23:00Z
172.474496,2022-04-01T17:24:00Z
172.372881,2022-04-01T17:25:00Z
172.410597,2022-04-01T17:26:00Z
172.438049,2022-04-01T17:27:00Z
172.394828,2022-04-01T17:28:00Z
172.3433,2022-04-01T17:29:00Z
172.349697,2022-04-01T17:30:00Z
172.382465,2022-04-01T17:31:00Z
172.348369,2022-04-01T17:32:00Z
172.271955,2022-04-01T17:33:00Z
172.234159,2022-04-01T17:34:00Z
172.265133,2022-04-01T17:35:00Z
172.385829,2022-04-01T17:36:00Z
172.528992,2022-04-01T17:37:00Z
172.609348,2022-04-01T17:38:00Z
172.59201,2022-04-01T17:39:00Z
172.542293,2022-04-01T17:40:00Z
172.611744,2022-04-01T17:41:00Z
172.723709,2022-04-01T17:42:00Z
172.762192,2022-04-01T17:43:00Z
172.687836,2022-04-01T17:44:00Z
172.594089,2022-04-01T17:45:00Z
172.567697,2022-04-01T17:46:00Z
172.53324,2022-04-01T17:47:00Z
172.51036,2022-04-01T17:48:00Z
172.499041,2022-04-01T17:49:00Z
172.47824,2022-04-01T17:50:00Z
172.428645,2022-04-01T17:51:00Z
172.458828,2022-04-01T17:52:00Z
172.471066,2022-04-01T17:53:00Z
172.474001,2022-04-01T17:54:00Z
172.471609,2022-04-01T17:55:00Z
172.550366,2022-04-01T17:56:00Z
172.495419,2022-04-01T17:57:00Z
172.546076,2022-04-01T17:58:00Z
172.56495,2022-04-01T17:59:00Z
172.575175,2022-04-01T18:00:00Z
172.521538,2022-04-01T18:01:00Z
172.642208,2022-04-01T18:02:00Z
172.750869,2022-04-01T18:03:00Z
172.933231,2022-04-01T18:04:00Z
173.181779,2022-04-01T18:05:00Z
173.285579,2022-04-01T18:06:00Z
173.087058,2022-04-01T18:07:00Z
173.083234,2022-04-01T18:08:00Z
173.074875,2022-04-01T18:09:00Z
172.981695,2022-04-01T18:10:00Z
172.966152,2022-04-01T18:11:00Z
173.014044,2022-04-01T18:12:00Z
172.970835,2022-04-01T18:13:00Z
173.055254,2022-04-01T18:14:00Z
173.17472,2022-04-01T18:15:00Z
173.190517,2022-04-01T18:16:00Z
173.202939,2022-04-01T18:17:00Z
173.207938,2022-04-01T18:18:00Z
173.101626,2022-04-01T18:19:00Z
173.100806,2022-04-01T18:20:00Z
173.196495,2022-04-01T18:21:00Z
173.240171,2022-04-01T18:22:00Z
173.252222,2022-04-01T18:23:00Z
173.153361,2022-04-01T18:24:00Z
173.097457,2022-04-01T18:25:00Z
173.237487,2022-04-01T18:26:00Z
173.223669,2022-04-01T18:27:00Z
173.272499,2022-04-01T18:28:00Z
173.285535,2022-04-01T18:29:00Z
173.424984,2022-04-01T18:30:00Z
173.418532,2022-04-01T18:31:00Z
173.473879,2022-04-01T18:32:00Z
173.493045,2022-04-01T18:33:00Z
