average-price,timestamp
155.083184,2022-05-02T17:12:00Z
154.970246,2022-05-02T17:13:00Z
155.055083,2022-05-02T17:14:00Z
155.173714,2022-05-02T17:15:00Z
155.090918,2022-05-02T17:16:00Z
154.986646,2022-05-02T17:17:00Z
155.09265,2022-05-02T17:18:00Z
155.069559,2022-05-02T17:19:00Z
155.008881,2022-05-02T17:20:00Z
154.922232,2022-05-02T17:21:00Z
154.875754,2022-05-02T17:22:00Z
154.881377,2022-05-02T17:23:00Z
154.797146,2022-05-02T17:24:00Z
154.886876,2022-05-02T17:25:00Z
154.957423,2022-05-02T17:26:00Z
154.760828,2022-05-02T17:27:00Z
154.514393,2022-05-02T17:28:00Z
154.338965,2022-05-02T17:29:00Z
154.463351,2022-05-02T17:30:00Z
154.636393,2022-05-02T17:31:00Z
154.491715,2022-05-02T17:32:00Z
154.393213,2022-05-02T17:33:00Z
154.330988,2022-05-02T17:34:00Z
154.355416,2022-05-02T17:35:00Z
154.494551,2022-05-02T17:36:00Z
154.413031,2022-05-02T17:37:00Z
154.353979,2022-05-02T17:38:00Z
154.218114,2022-05-02T17:39:00Z
154.295231,2022-05-02T17:40:00Z
154.342372,2022-05-02T17:41:00Z
154.324445,2022-05-02T17:42:00Z
154.354862,2022-05-02T17:43:00Z
154.252039,2022-05-02T17:44:00Z
154.056751,2022-05-02T17:45:00Z
154.006329,2022-05-02T17:46:00Z
154.028827,2022-05-02T17:47:00Z
154.046658,2022-05-02T17:48:00Z
154.014099,2022-05-02T17:49:00Z
153.968104,2022-05-02T17:50:00Z
153.956941,2022-05-02T17:51:00Z
153.894696,2022-05-02T17:52:00Z
153.803327,2022-05-02T17:53:00Z
153.764627,2022-05-02T17:54:00Z
153.829288,2022-05-02T17:55:00Z
153.845942,2022-05-02T17:56:00Z
153.829526,2022-05-02T17:57:00Z
153.931121,2022-05-02T17:58:00Z
153.988191,2022-05-02T17:59:00Z
154.008221,2022-05-02T18:00:00Z
153.979556,2022-05-02T18:01:00Z
154.248828,2022-05-02T18:02:00Z
154.349768,2022-05-02T18:03:00Z
154.382876,2022-05-02T18:04:00Z
154.416455,2022-05-02T18:05:00Z
154.521504,2022-05-02T18:06:00Z
154.629583,2022-05-02T18:07:00Z
154.389763,2022-05-02T18:08:00Z
154.207369,2022-05-02T18:09:00Z
154.183669,2022-05-02T18:10:00Z
154.146336,2022-05-02T18:11:00Z
153.952716,2022-05-02T18:12:00Z
153.775019,2022-05-02T18:13:00Z
153.670309,2022-05-02T18:14:00Z
153.699334,2022-05-02T18:15:00Z
153.619259,2022-05-02T18:16:00Z
153.680532,2022-05-02T18:17:00Z
153.709517,2022-05-02T18:18:00Z
153.623267,2022-05-02T18:19:00Z
153.65389,2022-05-02T18:20:00Z
153.740123,2022-05-02T18:21:00Z
153.870495,2022-05-02T18:22:00Z
153.889301,2022-05-02T18:23:00Z
153.895008,2022-05-02T18:24:00Z
153.816442,2022-05-02T18:25:00Z
153.78192,2022-05-02T18:26:00Z
153.825651,2022-05-02T18:27:00Z
153.861919,2022-05-02T18:28:00Z
153.852153,2022-05-02T18:29:00Z
153.814663,2022-05-02T18:30:00Z
153.958394,2022-05-02T18:31:00Z
154.077145,2022-05-02T18:32:00Z
153.997765,2022-05-02T18:33:00Z
154.033444,2022-05-02T18:34:00Z
153.768708,2022-05-02T18:35:00Z
153.716522,2022-05-02T18:36:00Z
153.749812,2022-05-02T18:37:00Z
153.807651,2022-05-02T18:38:00Z
153.793633,2022-05-02T18:39:00Z
153.744414,2022-05-02T18:40:00Z
153.740006,2022-05-02T18:41:00Z
153.67862,2022-05-02T18:42:00Z
153.390229,2022-05-02T18:43:00Z
153.423279,2022-05-02T18:44:00Z
153.771592,2022-05-02T18:45:00Z
153.947576,2022-05-02T18:46:00Z
153.84897,2022-05-02T18:47:00Z
153.850446,2022-05-02T18:48:00Z
153.969778,2022-05-02T18:49:00Z
153.893759,2022-05-02T18:50:00Z
153.789881,2022-05-02T18:51:00Z
153.891706,2022-05-02T18:52:00Z
154.194443,2022-05-02T18:53:00Z
154.215504,2022-05-02T18:54:00Z
154.13669,2022-05-02T18:55:00Z
153.949103,2022-05-02T18:56:00Z
153.810735,2022-05-02T18:57:00Z
153.740777,2022-05-02T18:58:00Z
153.742024,2022-05-02T18:59:00Z
153.948016,2022-05-02T19:00:00Z
154.065611,2022-05-02T19:01:00Z
153.97507,2022-05-02T19:02:00Z
154.139142,2022-05-02T19:03:00Z
154.401585,2022-05-02T19:04:00Z
154.470438,2022-05-02T19:05:00Z
154.378372,2022-05-02T19:06:00Z
154.446299,2022-05-02T19:07:00Z
154.251539,2022-05-02T19:08:00Z
154.721303,2022-05-02T19:09:00Z
154.970552,2022-05-02T19:10:00Z
155.18163,2022-05-02T19:11:00Z
155.41967,2022-05-02T19:12:00Z
155.585018,2022-05-02T19:13:00Z
155.584629,2022-05-02T19:14:00Z
155.722607,2022-05-02T19:15:00Z
155.835422,2022-05-02T19:16:00Z
155.536505,2022-05-02T19:17:00Z
155.618477,2022-05-02T19:18:00Z
155.870495,2022-05-02T19:19:00Z
156.000076,2022-05-02T19:20:00Z
156.224088,2022-05-02T19:21:00Z
156.33978,2022-05-02T19:22:00Z
156.400922,2022-05-02T19:23:00Z
156.476526,2022-05-02T19:24:00Z
156.558043,2022-05-02T19:25:00Z
156.658041,2022-05-02T19:26:00Z
156.756636,2022-05-02T19:27:00Z
156.889448,2022-05-02T19:28:00Z
156.511211,2022-05-02T19:29:00Z
157.002947,2022-05-02T19:30:00Z
157.197826,2022-05-02T19:31:00Z
157.093731,2022-05-02T19:32:00Z
157.147372,2022-05-02T19:33:00Z
157.275356,2022-05-02T19:34:00Z
157.414755,2022-05-02T19:35:00Z
157.239795,2022-05-02T19:36:00Z
156.904084,2022-05-02T19:37:00Z
156.970153,2022-05-02T19:38:00Z
156.89417,2022-05-02T19:39:00Z
156.856852,2022-05-02T19:40:00Z
157.100977,2022-05-02T19:41:00Z
157.259221,2022-05-02T19:42:00Z
157.177723,2022-05-02T19:43:00Z
156.730359,2022-05-02T19:44:00Z
156.847626,2022-05-02T19:45:00Z
157.152837,2022-05-02T19:46:00Z
157.324264,2022-05-02T19:47:00Z
157.161142,2022-05-02T19:48:00Z
157.179144,2022-05-02T19:49:00Z
157.567351,2022-05-02T19:50:00Z
157.778188,2022-05-02T19:51:00Z
157.797025,2022-05-02T19:52:00Z
157.700341,2022-05-02T19:53:00Z
157.783249,2022-05-02T19:54:00Z
157.797416,2022-05-02T19:55:00Z
157.913404,2022-05-02T19:56:00Z
157.902996,2022-05-02T19:57:00Z
158.043661,2022-05-02T19:58:00Z
158.06858,2022-05-02T19:59:00Z
157.960108,2022-05-02T20:00:00Z
157.959399,2022-05-02T20:01:00Z
157.95843,2022-05-02T20:02:00Z
157.961013,2022-05-02T20:03:00Z
157.330511,2022-05-02T20:04:00Z
157.920601,2022-05-02T20:05:00Z
157.950402,2022-05-02T20:06:00Z
157.90875,2022-05-02T20:07:00Z
157.946992,2022-05-02T20:08:00Z
157.888124,2022-05-02T20:09:00Z
157.842785,2022-05-02T20:10:00Z
157.946613,2022-05-02T20:11:00Z
157.867909,2022-05-02T20:12:00Z
157.90428,2022-05-02T20:13:00Z
157.47208,2022-05-02T20:14:00Z
157.057557,2022-05-02T20:15:00Z
157.794548,2022-05-02T20:16:00Z
157.673737,2022-05-02T20:17:00Z
157.67191,2022-05-02T20:18:00Z
157.581034,2022-05-02T20:19:00Z
157.485319,2022-05-02T20:20:00Z
157.431668,2022-05-02T20:21:00Z
157.894177,2022-05-02T20:22:00Z
157.484028,2022-05-02T20:23:00Z
157.431813,2022-05-02T20:24:00Z
157.677258,2022-05-02T20:25:00Z
157.550239,2022-05-02T20:26:00Z
157.559567,2022-05-02T20:27:00Z
157.570495,2022-05-02T20:28:00Z
157.528374,2022-05-02T20:29:00Z
157.542727,2022-05-02T20:30:00Z
157.577691,2022-05-02T20:31:00Z
157.628729,2022-05-02T20:32:00Z
157.638619,2022-05-02T20:33:00Z
157.898454,2022-05-02T20:34:00Z
157.778929,2022-05-02T20:35:00Z
157.863146,2022-05-02T20:36:00Z
157.877433,2022-05-02T20:37:00Z
157.855664,2022-05-02T20:38:00Z
157.842145,2022-05-02T20:39:00Z
157.865139,2022-05-02T20:40:00Z
157.837588,2022-05-02T20:41:00Z
157.944447,2022-05-02T20:42:00Z
157.952044,2022-05-02T20:43:00Z
157.947546,2022-05-02T20:44:00Z
157.961476,2022-05-02T20:45:00Z
157.960675,2022-05-02T20:46:00Z
157.86828,2022-05-02T20:47:00Z
157.880127,2022-05-02T20:48:00Z
157.859603,2022-05-02T20:49:00Z
157.914385,2022-05-02T20:50:00Z
157.974221,2022-05-02T20:51:00Z
157.978609,2022-05-02T20:52:00Z
155.996089,2022-05-02T20:53:00Z
157.979696,2022-05-02T20:54:00Z
157.935876,2022-05-02T20:55:00Z
157.366658,2022-05-02T20:56:00Z
157.997304,2022-05-02T20:57:00Z
157.979851,2022-05-02T20:58:00Z
157.990377,2022-05-02T20:59:00Z
157.980465,2022-05-02T21:00:00Z
157.988617,2022-05-02T21:01:00Z
157.994761,2022-05-02T21:02:00Z
157.996603,2022-05-02T21:03:00Z
158.028628,2022-05-02T21:04:00Z
158.074192,2022-05-02T21:05:00Z
